  0  +0 +0 +0 +.38801755154775E-07
  1  +0 +0 +0 +.83533212906125E-07
  2  +0 +0 +0 +.37492981986625E-07
  3  +0 +0 +0 +.21158215166269E-07
  4  +0 +0 +0 +.11025748091431E-07
  5  +0 +0 +0 +.80962154625500E-08
  6  +0 +0 +0 +.48120995949119E-08
  7  +0 +0 +0 +.24948640091638E-08
  8  +0 +0 +0 +.15983368727169E-08
  9  +0 +0 +0 +.98118741009375E-09
 10  +0 +0 +0 +.53431630410927E-09
 11  +0 +0 +0 +.26725248491818E-09
 12  +0 +0 +0 +.16205595782625E-09
 13  +0 +0 +0 +.90697444281712E-10
 14  +0 +0 +0 +.64153557167634E-10
 15  +0 +0 +0 +.49233068532093E-10
 16  +0 +0 +0 +.34342424954008E-10
 17  +0 +0 +0 +.24444376472157E-10
 18  +0 +0 +0 +.16044917894722E-10
 19  +0 +0 +0 +.10649284230463E-10
 20  +0 +0 +0 +.76897516314500E-11
 21  +0 +0 +0 +.51926591513413E-11
 22  +0 +0 +0 +.94457865449375E-12
 23  +0 +0 +0 -.32251418607637E-12
 24  +0 +0 +0 -.59138176267125E-12
 25  +0 +0 +0 -.86427967075781E-12
 26  +0 +0 +0 -.11077233739137E-11
 27  +0 +0 +0 -.50595859353600E-12
 28  +0 +0 +0 -.54381173867112E-12
 29  +0 +0 +0 -.46341064039969E-12
 30  +0 +0 +0 +.58272605237250E-13
 31  +0 +0 +0 -.12670162421439E-12
 32  +0 +0 +0 +.10517492794825E-12
 33  +0 +0 +0 -.16618119476311E-12
 34  +0 +0 +0 -.39393448300850E-12
 35  +0 +0 +0 -.25866519806656E-12
 36  +0 +0 +0 -.36940953478825E-12
 37  +0 +0 +0 -.49163405843350E-12
 38  +0 +0 +0 -.46060389615500E-12
 39  +0 +0 +0 -.54730174342094E-12
 40  +0 +0 +0 -.53595020192625E-12
 41  +0 +0 +0 -.14294839330975E-12
 42  +0 +0 +0 -.89090136206375E-12
 43  +0 +0 +0 -.27460845555000E-12
 44  +0 +0 +0 +.85125102501875E-12
 45  +0 +0 +0 +.24671114451000E-11
 46  +0 +0 +0 +.54449273825938E-12
 47  +0 +0 +0 -.20289457618063E-12
 48  +0 +0 +0 -.25486290838206E-11
 49  +0 +0 +0 -.15581515099056E-11
 50  +0 +0 +0 -.89503897375938E-12
 51  +0 +0 +0 -.38751336490625E-11
 52  +0 +0 +0 -.14622444305137E-10
 53  +0 +0 +0 -.51057481278200E-10
 54  +0 +0 +0 -.58909645608981E-10
 55  +0 +0 +0 -.64062100563750E-10
 56  +0 +0 +0 -.63101937546875E-10
 57  +0 +0 +0 -.48879116633750E-10
 58  +0 +0 +0 -.19448923752563E-09
 59  +0 +0 +0 -.56383285155000E-09
 60  +0 +0 +0 -.10504260080313E-08
 61  +0 +0 +0 -.31664194820813E-08
 62  +0 +0 +0 -.77472028907500E-08
 63  +0 +0 +0 -.26663410407750E-07
  0  +0 +0 +0 +.21320944065734E-07
  1  +0 +0 +0 +.63769149792750E-07
  2  +0 +0 +0 +.23813554077256E-07
  3  +0 +0 +0 +.12768552053269E-07
  4  +0 +0 +0 +.77800357612937E-08
  5  +0 +0 +0 +.49479852519687E-08
  6  +0 +0 +0 +.29452299715100E-08
  7  +0 +0 +0 +.15100462193250E-08
  8  +0 +0 +0 +.90729416730375E-09
  9  +0 +0 +0 +.58115495535813E-09
 10  +0 +0 +0 +.40119642517150E-09
 11  +0 +0 +0 +.29645299079831E-09
 12  +0 +0 +0 +.15594238904646E-09
 13  +0 +0 +0 +.10779970198537E-09
 14  +0 +0 +0 +.53448720944600E-10
 15  +0 +0 +0 +.27177672116178E-10
 16  +0 +0 +0 +.15345745080556E-10
 17  +0 +0 +0 +.88455900958631E-11
 18  +0 +0 +0 +.42731659278286E-11
 19  +0 +0 +0 +.20257646034513E-11
 20  +0 +0 +0 +.23404039373969E-11
 21  +0 +0 +0 +.52694581598150E-12
 22  +0 +0 +0 -.61909358889731E-12
 23  +0 +0 +0 -.10084473288219E-11
 24  +0 +0 +0 -.60535522575106E-12
 25  +0 +0 +0 -.65475266673375E-12
 26  +0 +0 +0 -.32954586179981E-12
 27  +0 +0 +0 +.12404645528511E-12
 28  +0 +0 +0 +.17871199698330E-12
 29  +0 +0 +0 -.61927830783813E-13
 30  +0 +0 +0 -.23292742133419E-13
 31  +0 +0 +0 -.20563071944481E-13
 32  +0 +0 +0 +.61531001739500E-13
 33  +0 +0 +0 +.12101814682373E-12
 34  +0 +0 +0 +.50721816910169E-13
 35  +0 +0 +0 +.60896143397687E-13
 36  +0 +0 +0 -.36059385726675E-13
 37  +0 +0 +0 -.74319006417238E-13
 38  +0 +0 +0 -.93276128317688E-13
 39  +0 +0 +0 -.14298017404500E-12
 40  +0 +0 +0 -.15112304872106E-12
 41  +0 +0 +0 -.51846305060819E-12
 42  +0 +0 +0 -.53584157774231E-12
 43  +0 +0 +0 -.72107223824350E-12
 44  +0 +0 +0 -.67850235913563E-12
 45  +0 +0 +0 +.72847336908750E-12
 46  +0 +0 +0 +.27477120803512E-12
 47  +0 +0 +0 -.19416960473006E-11
 48  +0 +0 +0 -.19525039504644E-11
 49  +0 +0 +0 -.35457556251813E-11
 50  +0 +0 +0 -.92279926828625E-11
 51  +0 +0 +0 -.78646513875063E-11
 52  +0 +0 +0 -.90271259053750E-12
 53  +0 +0 +0 -.10104630950437E-10
 54  +0 +0 +0 -.14721644627250E-10
 55  +0 +0 +0 -.45084331050625E-10
 56  +0 +0 +0 -.82266726695000E-10
 57  +0 +0 +0 -.13250764230500E-09
 58  +0 +0 +0 -.37912438966375E-09
 59  +0 +0 +0 -.85091227583125E-09
 60  +0 +0 +0 -.15372576956563E-08
 61  +0 +0 +0 -.30904692545062E-08
 62  +0 +0 +0 -.72762646356187E-08
 63  +0 +0 +0 -.25728104870750E-07
  0  +0 +0 +0 +.32724879169312E-07
  1  +0 +0 +0 +.83260287665687E-07
  2  +0 +0 +0 +.42262009704062E-07
  3  +0 +0 +0 +.18106881429025E-07
  4  +0 +0 +0 +.96739479040688E-08
  5  +0 +0 +0 +.54403353954687E-08
  6  +0 +0 +0 +.28848442965331E-08
  7  +0 +0 +0 +.17369260350575E-08
  8  +0 +0 +0 +.11093381756944E-08
  9  +0 +0 +0 +.64289184699913E-09
 10  +0 +0 +0 +.38826504339519E-09
 11  +0 +0 +0 +.24101225872679E-09
 12  +0 +0 +0 +.20057695700544E-09
 13  +0 +0 +0 +.12878780017540E-09
 14  +0 +0 +0 +.81676284915962E-10
 15  +0 +0 +0 +.53806251827200E-10
 16  +0 +0 +0 +.31110739454212E-10
 17  +0 +0 +0 +.12620152642906E-10
 18  +0 +0 +0 +.11097144065300E-10
 19  +0 +0 +0 +.84500065449900E-11
 20  +0 +0 +0 +.44150671007189E-11
 21  +0 +0 +0 +.35995555983744E-11
 22  +0 +0 +0 +.96721782260531E-12
 23  +0 +0 +0 +.87484154967613E-12
 24  +0 +0 +0 +.14477870633000E-12
 25  +0 +0 +0 +.95137852028125E-13
 26  +0 +0 +0 -.42834059221619E-12
 27  +0 +0 +0 +.35967724704450E-13
 28  +0 +0 +0 +.37479892730199E-12
 29  +0 +0 +0 +.37939395096350E-13
 30  +0 +0 +0 +.15471323261776E-12
 31  +0 +0 +0 +.52468476424375E-13
 32  +0 +0 +0 +.14474568907700E-12
 33  +0 +0 +0 -.14948183249062E-12
 34  +0 +0 +0 -.26061242545619E-13
 35  +0 +0 +0 +.19267783505053E-12
 36  +0 +0 +0 +.14343323106301E-12
 37  +0 +0 +0 +.37478071551750E-14
 38  +0 +0 +0 -.29161306815594E-12
 39  +0 +0 +0 -.45600916066813E-12
 40  +0 +0 +0 -.44069808135750E-12
 41  +0 +0 +0 -.40328970963887E-12
 42  +0 +0 +0 -.91144081868969E-12
 43  +0 +0 +0 +.26275608304937E-12
 44  +0 +0 +0 -.51979542724020E-12
 45  +0 +0 +0 +.13036957312500E-13
 46  +0 +0 +0 +.41600137801250E-12
 47  +0 +0 +0 +.15950207053125E-12
 48  +0 +0 +0 +.16619735926000E-11
 49  +0 +0 +0 +.18748182550500E-11
 50  +0 +0 +0 -.46824648827250E-11
 51  +0 +0 +0 -.11875595246062E-10
 52  +0 +0 +0 -.20111574095062E-10
 53  +0 +0 +0 -.12124172522038E-10
 54  +0 +0 +0 -.15923867692062E-10
 55  +0 +0 +0 -.19580265434625E-10
 56  +0 +0 +0 -.57054605373125E-10
 57  +0 +0 +0 -.12032246530375E-09
 58  +0 +0 +0 -.16761145337937E-09
 59  +0 +0 +0 -.39630372665625E-09
 60  +0 +0 +0 -.12190812829812E-08
 61  +0 +0 +0 -.28993563365750E-08
 62  +0 +0 +0 -.10570946741812E-07
 63  +0 +0 +0 -.29447347553438E-07
  0  +0 +0 +0 +.31058126832338E-07
  1  +0 +0 +0 +.87204216526688E-07
  2  +0 +0 +0 +.38312732270269E-07
  3  +0 +0 +0 +.20994390501937E-07
  4  +0 +0 +0 +.11380068806875E-07
  5  +0 +0 +0 +.65230516595688E-08
  6  +0 +0 +0 +.39896748413481E-08
  7  +0 +0 +0 +.22344058316375E-08
  8  +0 +0 +0 +.11783764488100E-08
  9  +0 +0 +0 +.70438641292706E-09
 10  +0 +0 +0 +.40052352215732E-09
 11  +0 +0 +0 +.25012941978506E-09
 12  +0 +0 +0 +.13231057441130E-09
 13  +0 +0 +0 +.51292042948944E-10
 14  +0 +0 +0 +.29461999998487E-10
 15  +0 +0 +0 +.21509516743866E-10
 16  +0 +0 +0 +.20828450987237E-10
 17  +0 +0 +0 +.15575028002121E-10
 18  +0 +0 +0 +.11225374614154E-10
 19  +0 +0 +0 +.13150948644290E-10
 20  +0 +0 +0 +.81309264820763E-11
 21  +0 +0 +0 +.74559571655333E-11
 22  +0 +0 +0 +.56352564335976E-11
 23  +0 +0 +0 +.30522458347756E-11
 24  +0 +0 +0 +.21626452851183E-11
 25  +0 +0 +0 +.93533643613181E-12
 26  +0 +0 +0 +.28752611966375E-12
 27  +0 +0 +0 +.55699049973377E-12
 28  +0 +0 +0 +.38359723207631E-12
 29  +0 +0 +0 +.28564868962687E-12
 30  +0 +0 +0 +.30965678130969E-12
 31  +0 +0 +0 +.16872609737593E-12
 32  +0 +0 +0 -.34936974869100E-12
 33  +0 +0 +0 -.17223393496468E-12
 34  +0 +0 +0 +.32223068075312E-13
 35  +0 +0 +0 +.20690517106125E-13
 36  +0 +0 +0 -.19138484565306E-12
 37  +0 +0 +0 -.38298795071523E-12
 38  +0 +0 +0 -.72110224611375E-12
 39  +0 +0 +0 -.10031823040831E-11
 40  +0 +0 +0 -.11790743783408E-11
 41  +0 +0 +0 -.91728999309562E-12
 42  +0 +0 +0 -.15598772655774E-11
 43  +0 +0 +0 -.26203902441139E-11
 44  +0 +0 +0 -.46567577829900E-11
 45  +0 +0 +0 -.75012059400502E-11
 46  +0 +0 +0 -.93405017462644E-11
 47  +0 +0 +0 -.84104037701400E-11
 48  +0 +0 +0 -.80485770477000E-11
 49  +0 +0 +0 -.51594549450219E-11
 50  +0 +0 +0 -.35512342358200E-11
 51  +0 +0 +0 -.79475029715938E-11
 52  +0 +0 +0 -.56817028208000E-11
 53  +0 +0 +0 +.61178640433125E-11
 54  +0 +0 +0 -.36686468613062E-11
 55  +0 +0 +0 +.27635856833125E-11
 56  +0 +0 +0 +.12647626725000E-11
 57  +0 +0 +0 -.86295247058750E-10
 58  +0 +0 +0 -.19139348247688E-09
 59  +0 +0 +0 -.33622655940625E-09
 60  +0 +0 +0 -.10833735364250E-08
 61  +0 +0 +0 -.29366397416250E-08
 62  +0 +0 +0 -.83191596197312E-08
 63  +0 +0 +0 -.29332879654938E-07
  0  +0 +0 +0 +.42775455516650E-07
  1  +0 +0 +0 +.99582185796187E-07
  2  +0 +0 +0 +.37783972422813E-07
  3  +0 +0 +0 +.18054523126088E-07
  4  +0 +0 +0 +.98143551473569E-08
  5  +0 +0 +0 +.56619125124087E-08
  6  +0 +0 +0 +.30235818682794E-08
  7  +0 +0 +0 +.18887737667588E-08
  8  +0 +0 +0 +.14794131173572E-08
  9  +0 +0 +0 +.81202025391244E-09
 10  +0 +0 +0 +.46269049500398E-09
 11  +0 +0 +0 +.31120558162986E-09
 12  +0 +0 +0 +.20884815773463E-09
 13  +0 +0 +0 +.11901250687835E-09
 14  +0 +0 +0 +.64139280557884E-10
 15  +0 +0 +0 +.38709229311216E-10
 16  +0 +0 +0 +.27001008415750E-10
 17  +0 +0 +0 +.11272659924074E-10
 18  +0 +0 +0 +.10274220072000E-10
 19  +0 +0 +0 +.33685471974694E-11
 20  +0 +0 +0 +.24278152808269E-11
 21  +0 +0 +0 +.16631422866675E-11
 22  +0 +0 +0 +.12041891236675E-11
 23  +0 +0 +0 +.53227895903544E-12
 24  +0 +0 +0 +.60607156891381E-12
 25  +0 +0 +0 +.79178007983500E-12
 26  +0 +0 +0 +.87743598637594E-12
 27  +0 +0 +0 +.40365011068375E-12
 28  +0 +0 +0 -.21630724648178E-12
 29  +0 +0 +0 +.25468661833356E-12
 30  +0 +0 +0 +.17556912210725E-12
 31  +0 +0 +0 -.27798660183013E-12
 32  +0 +0 +0 -.14986163495750E-12
 33  +0 +0 +0 -.45064217683881E-13
 34  +0 +0 +0 -.24161067782775E-12
 35  +0 +0 +0 -.26219728353519E-12
 36  +0 +0 +0 -.17736306286178E-12
 37  +0 +0 +0 +.18190868474000E-13
 38  +0 +0 +0 -.59213873635937E-13
 39  +0 +0 +0 -.12392743217537E-11
 40  +0 +0 +0 -.18698479309504E-11
 41  +0 +0 +0 -.22575274859492E-11
 42  +0 +0 +0 -.26927246889562E-11
 43  +0 +0 +0 -.14424653290825E-11
 44  +0 +0 +0 -.59825681632313E-12
 45  +0 +0 +0 -.20021680568856E-11
 46  +0 +0 +0 -.19342267378000E-11
 47  +0 +0 +0 -.40950758800571E-11
 48  +0 +0 +0 -.92062061209250E-11
 49  +0 +0 +0 -.11650434551741E-10
 50  +0 +0 +0 -.15748716310259E-10
 51  +0 +0 +0 -.14887780150050E-10
 52  +0 +0 +0 -.15616113282375E-10
 53  +0 +0 +0 -.97750227628937E-11
 54  +0 +0 +0 -.84092852030188E-11
 55  +0 +0 +0 -.48357832720625E-11
 56  +0 +0 +0 -.85857250088063E-10
 57  +0 +0 +0 -.15711222420875E-09
 58  +0 +0 +0 -.31347063906438E-09
 59  +0 +0 +0 -.76823426375375E-09
 60  +0 +0 +0 -.12951220267431E-08
 61  +0 +0 +0 -.24469116559875E-08
 62  +0 +0 +0 -.75972788833125E-08
 63  +0 +0 +0 -.34925670130063E-07
  0  +0 +0 +0 +.20121085753187E-07
  1  +0 +0 +0 +.48274089854000E-07
  2  +0 +0 +0 +.21066381780156E-07
  3  +0 +0 +0 +.11032157050650E-07
  4  +0 +0 +0 +.57978387507375E-08
  5  +0 +0 +0 +.33352188119156E-08
  6  +0 +0 +0 +.24543001870531E-08
  7  +0 +0 +0 +.11722147349937E-08
  8  +0 +0 +0 +.65175851095375E-09
  9  +0 +0 +0 +.37555175315437E-09
 10  +0 +0 +0 +.30396176675406E-09
 11  +0 +0 +0 +.13473727052511E-09
 12  +0 +0 +0 +.95552039030406E-10
 13  +0 +0 +0 +.55334412865206E-10
 14  +0 +0 +0 +.36374349578536E-10
 15  +0 +0 +0 +.22956325306212E-10
 16  +0 +0 +0 +.20200618104138E-10
 17  +0 +0 +0 +.99926991806438E-11
 18  +0 +0 +0 +.90830524267744E-11
 19  +0 +0 +0 +.60114688096931E-11
 20  +0 +0 +0 +.43365150371037E-11
 21  +0 +0 +0 +.35902271810175E-11
 22  +0 +0 +0 +.30700580290528E-11
 23  +0 +0 +0 +.22450635155142E-11
 24  +0 +0 +0 +.22932774479309E-11
 25  +0 +0 +0 +.17194813794176E-11
 26  +0 +0 +0 +.10227357561024E-11
 27  +0 +0 +0 +.65742784689094E-12
 28  +0 +0 +0 +.19262700694807E-12
 29  +0 +0 +0 -.14173676975638E-12
 30  +0 +0 +0 -.16421470292950E-12
 31  +0 +0 +0 -.27615238854687E-13
 32  +0 +0 +0 +.59889788446875E-13
 33  +0 +0 +0 -.63551690740062E-13
 34  +0 +0 +0 -.63678034050875E-13
 35  +0 +0 +0 -.32399377502750E-13
 36  +0 +0 +0 +.70641158679806E-13
 37  +0 +0 +0 +.16237610988481E-12
 38  +0 +0 +0 +.29778838913206E-12
 39  +0 +0 +0 +.46015286676731E-12
 40  +0 +0 +0 +.90634887127125E-13
 41  +0 +0 +0 +.61515214705437E-13
 42  +0 +0 +0 +.95321610686563E-13
 43  +0 +0 +0 -.41861115039750E-12
 44  +0 +0 +0 -.12215065047938E-11
 45  +0 +0 +0 -.12801745155994E-11
 46  +0 +0 +0 -.10924186884981E-11
 47  +0 +0 +0 -.31981486918875E-12
 48  +0 +0 +0 +.16286841748056E-11
 49  +0 +0 +0 -.30257154662562E-12
 50  +0 +0 +0 +.80107121144812E-12
 51  +0 +0 +0 -.11274274406437E-11
 52  +0 +0 +0 -.80429065368312E-11
 53  +0 +0 +0 -.84482336277688E-11
 54  +0 +0 +0 -.18946446558437E-10
 55  +0 +0 +0 -.17599226879125E-10
 56  +0 +0 +0 -.32664987607500E-10
 57  +0 +0 +0 -.85333146933750E-10
 58  +0 +0 +0 -.30576009002688E-09
 59  +0 +0 +0 -.46866144622188E-09
 60  +0 +0 +0 -.10219534625500E-08
 61  +0 +0 +0 -.23731970405750E-08
 62  +0 +0 +0 -.60291984237187E-08
 63  +0 +0 +0 -.18965902561875E-07
  0  +0 +0 +0 +.22524030535996E-07
  1  +0 +0 +0 +.61700961622563E-07
  2  +0 +0 +0 +.24679309861206E-07
  3  +0 +0 +0 +.12159735514144E-07
  4  +0 +0 +0 +.65111983989563E-08
  5  +0 +0 +0 +.34696287789869E-08
  6  +0 +0 +0 +.14035810001463E-08
  7  +0 +0 +0 +.91757202437000E-09
  8  +0 +0 +0 +.56664968767506E-09
  9  +0 +0 +0 +.37729960448250E-09
 10  +0 +0 +0 +.23889173935100E-09
 11  +0 +0 +0 +.15281976904484E-09
 12  +0 +0 +0 +.14021438049538E-09
 13  +0 +0 +0 +.92897908729274E-10
 14  +0 +0 +0 +.64385026821894E-10
 15  +0 +0 +0 +.44406705485041E-10
 16  +0 +0 +0 +.34314131013444E-10
 17  +0 +0 +0 +.22485316951154E-10
 18  +0 +0 +0 +.12481893221038E-10
 19  +0 +0 +0 +.36503350248581E-11
 20  +0 +0 +0 -.16406471102856E-12
 21  +0 +0 +0 -.94318701888375E-12
 22  +0 +0 +0 -.88889935842900E-12
 23  +0 +0 +0 -.16304916576125E-11
 24  +0 +0 +0 -.48754770091431E-12
 25  +0 +0 +0 +.53889172414398E-12
 26  +0 +0 +0 +.34582358134619E-12
 27  +0 +0 +0 +.15719048877744E-12
 28  +0 +0 +0 +.14843479806034E-12
 29  +0 +0 +0 +.64467950948812E-13
 30  +0 +0 +0 -.14455837412821E-12
 31  +0 +0 +0 -.22830175016250E-12
 32  +0 +0 +0 +.29453798719625E-12
 33  +0 +0 +0 +.73161072591125E-13
 34  +0 +0 +0 +.12208419916087E-13
 35  +0 +0 +0 -.46800387185688E-13
 36  +0 +0 +0 +.19301413483431E-13
 37  +0 +0 +0 -.11639639780619E-12
 38  +0 +0 +0 -.22912255311394E-12
 39  +0 +0 +0 -.83462965967269E-13
 40  +0 +0 +0 +.54606688281812E-13
 41  +0 +0 +0 +.38962099602250E-12
 42  +0 +0 +0 +.36754831733525E-12
 43  +0 +0 +0 +.74239806403250E-12
 44  +0 +0 +0 +.13114802953552E-11
 45  +0 +0 +0 +.22832149253719E-11
 46  +0 +0 +0 +.29388907537744E-11
 47  +0 +0 +0 +.37478823081244E-11
 48  +0 +0 +0 +.33195565176812E-11
 49  +0 +0 +0 +.18349973640536E-11
 50  +0 +0 +0 +.23822394623937E-11
 51  +0 +0 +0 +.31790306526245E-13
 52  +0 +0 +0 -.39744398203803E-11
 53  +0 +0 +0 -.34829075393400E-11
 54  +0 +0 +0 -.30503874673750E-11
 55  +0 +0 +0 -.22570374203750E-10
 56  +0 +0 +0 -.60966313629938E-10
 57  +0 +0 +0 -.91894489467500E-10
 58  +0 +0 +0 -.18093447582000E-09
 59  +0 +0 +0 -.56342740510063E-09
 60  +0 +0 +0 -.12201037167812E-08
 61  +0 +0 +0 -.26804263806187E-08
 62  +0 +0 +0 -.68084176109188E-08
 63  +0 +0 +0 -.23155506450688E-07
  0  +0 +0 +0 +.28203902478826E-07
  1  +0 +0 +0 +.72093013363750E-07
  2  +0 +0 +0 +.30381954645162E-07
  3  +0 +0 +0 +.15623649148650E-07
  4  +0 +0 +0 +.95134515522812E-08
  5  +0 +0 +0 +.45216003329438E-08
  6  +0 +0 +0 +.24795639526225E-08
  7  +0 +0 +0 +.15206894794187E-08
  8  +0 +0 +0 +.83395271971875E-09
  9  +0 +0 +0 +.54790922976637E-09
 10  +0 +0 +0 +.28082081289219E-09
 11  +0 +0 +0 +.19204527722969E-09
 12  +0 +0 +0 +.12688118092156E-09
 13  +0 +0 +0 +.90135501733044E-10
 14  +0 +0 +0 +.40744006083447E-10
 15  +0 +0 +0 +.17978567494198E-10
 16  +0 +0 +0 +.17465609942533E-10
 17  +0 +0 +0 +.43693116637625E-11
 18  +0 +0 +0 +.69802664227244E-11
 19  +0 +0 +0 +.41252873732631E-11
 20  +0 +0 +0 +.34277979862969E-11
 21  +0 +0 +0 +.35262691497304E-11
 22  +0 +0 +0 +.18133739282796E-11
 23  +0 +0 +0 +.79997611734769E-12
 24  +0 +0 +0 +.22876951111731E-12
 25  +0 +0 +0 +.75410035691613E-12
 26  +0 +0 +0 +.92245359699031E-12
 27  +0 +0 +0 +.81184858731794E-12
 28  +0 +0 +0 +.57063581486844E-12
 29  +0 +0 +0 +.31671766402175E-12
 30  +0 +0 +0 +.36200668572000E-12
 31  +0 +0 +0 +.40618291888969E-12
 32  +0 +0 +0 +.38075218554125E-12
 33  +0 +0 +0 +.31669515282931E-13
 34  +0 +0 +0 +.25593693431000E-12
 35  +0 +0 +0 +.27842135720725E-12
 36  +0 +0 +0 +.45872639276437E-13
 37  +0 +0 +0 -.97986877970438E-13
 38  +0 +0 +0 -.25472354825806E-12
 39  +0 +0 +0 -.25647437730238E-12
 40  +0 +0 +0 -.41695685969394E-12
 41  +0 +0 +0 +.53054664992687E-13
 42  +0 +0 +0 +.57343642044919E-12
 43  +0 +0 +0 +.95828762247956E-12
 44  +0 +0 +0 -.45932180668187E-12
 45  +0 +0 +0 -.43012236036313E-12
 46  +0 +0 +0 -.11219766558006E-11
 47  +0 +0 +0 -.15585272899325E-11
 48  +0 +0 +0 +.10300216991919E-11
 49  +0 +0 +0 +.12140209042688E-12
 50  +0 +0 +0 -.11552284560594E-11
 51  +0 +0 +0 +.36609766809187E-11
 52  +0 +0 +0 +.11153218744688E-10
 53  +0 +0 +0 -.13792068654312E-10
 54  +0 +0 +0 +.38366275711875E-11
 55  +0 +0 +0 -.14565962187625E-10
 56  +0 +0 +0 -.30129127675000E-11
 57  +0 +0 +0 -.29044936251250E-10
 58  +0 +0 +0 -.16157026046000E-09
 59  +0 +0 +0 -.50134992360625E-09
 60  +0 +0 +0 -.14210864006563E-08
 61  +0 +0 +0 -.28859005153750E-08
 62  +0 +0 +0 -.75545317833375E-08
 63  +0 +0 +0 -.25068086523375E-07
  0  +0 +0 +0 +.25096693326819E-07
  1  +0 +0 +0 +.77222611635375E-07
  2  +0 +0 +0 +.31918125300544E-07
  3  +0 +0 +0 +.18131895517063E-07
  4  +0 +0 +0 +.86638254828937E-08
  5  +0 +0 +0 +.49333913899356E-08
  6  +0 +0 +0 +.30423904840600E-08
  7  +0 +0 +0 +.16711648299369E-08
  8  +0 +0 +0 +.88283850536187E-09
  9  +0 +0 +0 +.58594288821587E-09
 10  +0 +0 +0 +.33363157479463E-09
 11  +0 +0 +0 +.24108054510081E-09
 12  +0 +0 +0 +.17821382195175E-09
 13  +0 +0 +0 +.97722895047947E-10
 14  +0 +0 +0 +.59356669034665E-10
 15  +0 +0 +0 +.39848564423424E-10
 16  +0 +0 +0 +.22275465597825E-10
 17  +0 +0 +0 +.12969418522359E-10
 18  +0 +0 +0 +.46027976785419E-11
 19  +0 +0 +0 +.35087481992959E-11
 20  +0 +0 +0 +.46597420469181E-11
 21  +0 +0 +0 +.15158426027660E-11
 22  +0 +0 +0 +.11504520032994E-11
 23  +0 +0 +0 +.32858909237713E-12
 24  +0 +0 +0 +.59966696266775E-12
 25  +0 +0 +0 +.29249029975475E-12
 26  +0 +0 +0 +.65079109454762E-13
 27  +0 +0 +0 -.22138957220626E-13
 28  +0 +0 +0 -.53039604347688E-13
 29  +0 +0 +0 +.11319519086008E-12
 30  +0 +0 +0 +.30951454888287E-12
 31  +0 +0 +0 +.11308541329587E-12
 32  +0 +0 +0 -.21837401732425E-12
 33  +0 +0 +0 -.13696952613413E-12
 34  +0 +0 +0 -.27796126284612E-12
 35  +0 +0 +0 -.37560328449117E-12
 36  +0 +0 +0 -.40842009880781E-12
 37  +0 +0 +0 -.21899145909075E-12
 38  +0 +0 +0 -.15724016401162E-12
 39  +0 +0 +0 +.15330376929350E-12
 40  +0 +0 +0 -.30058611612750E-13
 41  +0 +0 +0 +.79638132204625E-12
 42  +0 +0 +0 +.23492242229425E-13
 43  +0 +0 +0 -.10829752149865E-11
 44  +0 +0 +0 -.15350687693531E-11
 45  +0 +0 +0 -.14829333971821E-11
 46  +0 +0 +0 -.14267350353581E-11
 47  +0 +0 +0 -.10065915141288E-11
 48  +0 +0 +0 -.38807613363750E-11
 49  +0 +0 +0 -.25995112856631E-11
 50  +0 +0 +0 -.30576675464752E-13
 51  +0 +0 +0 -.60386602323850E-11
 52  +0 +0 +0 -.61735289359375E-11
 53  +0 +0 +0 -.14061742099316E-10
 54  +0 +0 +0 -.96170346943750E-11
 55  +0 +0 +0 -.38947261644000E-10
 56  +0 +0 +0 -.73724762740625E-10
 57  +0 +0 +0 -.17579216212813E-09
 58  +0 +0 +0 -.40000715960125E-09
 59  +0 +0 +0 -.74826633000187E-09
 60  +0 +0 +0 -.15820549287688E-08
 61  +0 +0 +0 -.41335308136750E-08
 62  +0 +0 +0 -.91759718923312E-08
 63  +0 +0 +0 -.30340233638000E-07
  0  +0 +0 +0 +.26385088971050E-07
  1  +0 +0 +0 +.68999956230687E-07
  2  +0 +0 +0 +.33602624371563E-07
  3  +0 +0 +0 +.18414259244731E-07
  4  +0 +0 +0 +.10404051299425E-07
  5  +0 +0 +0 +.66669413793187E-08
  6  +0 +0 +0 +.38775411715500E-08
  7  +0 +0 +0 +.21357494628319E-08
  8  +0 +0 +0 +.14260144937931E-08
  9  +0 +0 +0 +.87792836583063E-09
 10  +0 +0 +0 +.57019832411062E-09
 11  +0 +0 +0 +.37793222665281E-09
 12  +0 +0 +0 +.19800939320894E-09
 13  +0 +0 +0 +.13235370929263E-09
 14  +0 +0 +0 +.88233145720481E-10
 15  +0 +0 +0 +.55071476927325E-10
 16  +0 +0 +0 +.30660129630019E-10
 17  +0 +0 +0 +.21159900383113E-10
 18  +0 +0 +0 +.14164928976808E-10
 19  +0 +0 +0 +.91417103730550E-11
 20  +0 +0 +0 +.87144488140400E-11
 21  +0 +0 +0 +.88633836195637E-11
 22  +0 +0 +0 +.44540867360983E-11
 23  +0 +0 +0 +.18862082685576E-11
 24  +0 +0 +0 +.77001718389050E-12
 25  +0 +0 +0 +.54788206423538E-12
 26  +0 +0 +0 +.56056899868000E-12
 27  +0 +0 +0 +.78198332236375E-12
 28  +0 +0 +0 +.89207512237106E-12
 29  +0 +0 +0 +.11888644553656E-12
 30  +0 +0 +0 -.34444151916788E-12
 31  +0 +0 +0 -.68558688546931E-13
